"Latitude (decimal degrees):	51.507",,,,,,,,,,,,,,,,,
"Longitude (decimal degrees):	0.135",,,,,,,,,,,,,,,,,
"Elevation (m):	3",,,,,,,,,,,,,,,,,
"Radiation database:	PVGIS-SARAH2",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Slope: 40 deg. (optimum),,,,,,,,,,,,,,,,,
Azimuth: -1 deg. (optimum),,,,,,,,,,,,,,,,,
"Nominal power of the PV system (c-Si) (kWp):	150.0",,,,,,,,,,,,,,,,,
"System losses (%):	14.0",,,,,,,,,,,,,,,,,
time,P,G(i),H_sun,T2m,WS10m,Int,,,,,,,,,,,
20140715:0910,77224.5,641.93,44.99,20,3.66,0,,,,,,,,,,,
20140715:1010,65721,549.53,52.74,20.45,3.24,0,,,,,,,,,,,
20140715:1110,54145.5,456.65,58.24,21.39,3.03,0,,,,,,,,,,,
20140715:1210,39523.5,337.91,60.02,21.89,2.83,0,,,,,,,,,,,
20140715:1310,80817,690.63,57.42,22.45,2.55,0,,,,,,,,,,,
20140715:1410,67623,574.92,51.38,22.78,2.55,0,,,,,,,,,,,
20140715:1510,61875,526.69,43.34,22.79,2.14,0,,,,,,,,,,,
20140715:1610,49521,427.13,34.34,22.76,1.66,0,,,,,,,,,,,
20140715:1710,23446.5,215.17,25.03,22.92,1.45,0,,,,,,,,,,,
20140715:1810,9933,103.88,15.83,22.42,0.9,0,,,,,,,,,,,
20140715:1910,2721,36.25,7.1,21.83,0.28,0,,,,,,,,,,,
20140715:2010,0,0,0,20.38,0.41,0,,,,,,,,,,,
20140715:2110,0,0,0,19.37,0.41,0,,,,,,,,,,,
20140715:2210,0,0,0,18.52,0.28,0,,,,,,,,,,,
20140715:2310,0,0,0,17.73,0.07,0,,,,,,,,,,,
20140716:0010,0,0,0,17.01,0.21,0,,,,,,,,,,,
20140716:0110,0,0,0,16.39,0.62,0,,,,,,,,,,,
20140716:0210,0,0,0,14.66,1.1,0,,,,,,,,,,,
20140716:0310,0,0,0,13.41,1.59,0,,,,,,,,,,,
20140716:0410,0,0,0,12.97,1.72,0,,,,,,,,,,,
20140716:0510,3423,41.3,8.59,13.18,1.59,0,,,,,,,,,,,
20140716:0610,9786,124.36,17.44,15.57,1.45,0,,,,,,,,,,,
20140716:0710,37644,337.04,26.7,17.33,1.03,0,,,,,,,,,,,
20140716:0810,65434.5,555.2,35.98,19.14,1.1,0,,,,,,,,,,,
20140716:0910,89503.5,767.76,44.85,20.74,1.52,0,,,,,,,,,,,
20140716:1010,104677.5,911.19,52.59,22.01,2.07,0,,,,,,,,,,,
20140716:1110,111712.5,982.79,58.08,22.92,2.34,0,,,,,,,,,,,
20140716:1210,111642,983.44,59.86,23.78,2.62,0,,,,,,,,,,,
20140716:1310,107881.5,946.53,57.28,24.73,2.9,0,,,,,,,,,,,
20140716:1410,97761,848.72,51.26,25.38,3.1,0,,,,,,,,,,,
20140716:1510,62781,535.02,43.23,25.17,3.59,0,,,,,,,,,,,
20140716:1610,43389,373.36,34.24,24.57,4.07,0,,,,,,,,,,,
20140716:1710,26521.5,245.55,24.93,23.51,3.52,0,,,,,,,,,,,
20140716:1810,8428.5,95.51,15.73,22.98,3.38,0,,,,,,,,,,,
20140716:1910,2905.5,37.93,6.98,22.01,3.17,0,,,,,,,,,,,
20140716:2010,0,0,0,20.81,2.76,0,,,,,,,,,,,
20140716:2110,0,0,0,19.65,2.41,0,,,,,,,,,,,
20140716:2210,0,0,0,19,2.34,0,,,,,,,,,,,
20140716:2310,0,0,0,18.58,2.07,0,,,,,,,,,,,
20140717:0010,0,0,0,18.27,1.86,0,,,,,,,,,,,
20140717:0110,0,0,0,17.63,1.79,0,,,,,,,,,,,
20140717:0210,0,0,0,16.93,1.66,0,,,,,,,,,,,
20140717:0310,0,0,0,16.16,1.38,0,,,,,,,,,,,
20140717:0410,0,0,0,15.52,1.38,0,,,,,,,,,,,
20140717:0510,3669,43.83,8.44,15.39,1.17,0,,,,,,,,,,,
20140717:0610,10026,125.15,17.3,17.34,0.97,0,,,,,,,,,,,
20140717:0710,30385.5,268.38,26.56,19.08,1.24,0,,,,,,,,,,,
20140717:0810,63409.5,537.47,35.84,20.25,1.66,0,,,,,,,,,,,
20140717:0910,64591.5,547.09,44.71,21.52,2,0,,,,,,,,,,,
20140717:1010,86124,744.18,52.44,23.05,2,0,,,,,,,,,,,
20140717:1110,88416,767.51,57.91,23.34,2.07,0,,,,,,,,,,,
20140717:1210,98299.5,862.11,59.69,23.76,2.14,0,,,,,,,,,,,
20140717:1310,100741.5,881.34,57.13,23.95,2.41,0,,,,,,,,,,,
20140717:1410,94492.5,817.38,51.13,24.57,2.9,0,,,,,,,,,,,
20140717:1510,74958,638.5,43.11,24.65,3.38,0,,,,,,,,,,,
20140717:1610,37765.5,326.81,34.13,24.6,3.93,0,,,,,,,,,,,
20140717:1710,27648,259.8,24.82,23.64,4.07,0,,,,,,,,,,,
20140717:1810,7251,87.9,15.61,22.59,4.07,0,,,,,,,,,,,
20140717:1910,2374.5,32.87,6.86,21.59,3.45,0,,,,,,,,,,,
20140717:2010,0,0,0,19.97,3.45,0,,,,,,,,,,,
20140717:2110,0,0,0,18.72,3.66,0,,,,,,,,,,,
20140717:2210,0,0,0,18.01,3.72,0,,,,,,,,,,,
20140717:2310,0,0,0,17.67,3.72,0,,,,,,,,,,,
20140718:0010,0,0,0,17.54,3.66,0,,,,,,,,,,,
20140718:0110,0,0,0,17.52,3.72,0,,,,,,,,,,,
20140718:0210,0,0,0,17.68,3.93,0,,,,,,,,,,,
20140718:0310,0,0,0,17.93,4.07,0,,,,,,,,,,,
20140718:0410,0,0,0,18.14,4,0,,,,,,,,,,,
20140718:0510,3427.5,42.15,8.3,18.46,3.45,0,,,,,,,,,,,
20140718:0610,10941,107.49,17.16,19.76,3.17,0,,,,,,,,,,,
20140718:0710,35823,319.72,26.42,21.32,4.69,0,,,,,,,,,,,
20140718:0810,62062.5,521.89,35.7,22.88,4.69,0,,,,,,,,,,,
20140718:0910,51556.5,437.44,44.56,24.32,4.28,0,,,,,,,,,,,
20140718:1010,85348.5,732.71,52.28,25.68,3.86,0,,,,,,,,,,,
20140718:1110,113949,1006.41,57.74,26.74,3.59,0,,,,,,,,,,,
20140718:1210,115909.5,1033.46,59.52,27.62,3.45,0,,,,,,,,,,,
20140718:1310,109956,976.49,56.98,28.25,3.52,0,,,,,,,,,,,
20140718:1410,97504.5,854.05,50.99,28.42,3.72,0,,,,,,,,,,,
20140718:1510,79807.5,689.35,42.99,28.14,3.93,0,,,,,,,,,,,
20140718:1610,56409,490.86,34.01,27.31,3.86,0,,,,,,,,,,,
20140718:1710,27777,268.8,24.71,26.2,3.59,0,,,,,,,,,,,
20140718:1810,6841.5,85.6,15.5,25.02,2.69,0,,,,,,,,,,,
20140718:1910,204,9.27,6.74,24.95,1.93,0,,,,,,,,,,,
20140718:2010,0,0,0,23.19,2.07,0,,,,,,,,,,,
20140718:2110,0,0,0,21.76,2,0,,,,,,,,,,,
20140718:2210,0,0,0,21.05,1.66,0,,,,,,,,,,,
20140718:2310,0,0,0,20.58,1.93,0,,,,,,,,,,,
20140719:0010,0,0,0,20.25,2.07,0,,,,,,,,,,,
20140719:0110,0,0,0,19.99,2.21,0,,,,,,,,,,,
20140719:0210,0,0,0,19.55,2.62,0,,,,,,,,,,,
20140719:0310,0,0,0,18.74,3.1,0,,,,,,,,,,,
20140719:0410,0,0,0,18.25,2.76,0,,,,,,,,,,,
20140719:0510,3057,38.77,8.14,18.14,2.48,0,,,,,,,,,,,
20140719:0610,2295,31.75,17.02,18.53,2.62,0,,,,,,,,,,,
20140719:0710,2274,31.75,26.27,20.05,1.93,0,,,,,,,,,,,
20140719:0810,15376.5,142.4,35.56,21.31,2.14,0,,,,,,,,,,,
20140719:0910,15073.5,140.59,44.4,22.55,2.55,0,,,,,,,,,,,
20140719:1010,20320.5,184.12,52.12,23.57,2.07,0,,,,,,,,,,,
20140719:1110,53944.5,469.57,57.57,25.32,1.31,0,,,,,,,,,,,
20140719:1210,97951.5,867.89,59.35,26.29,2.34,0,,,,,,,,,,,
20140719:1310,99102,875.57,56.81,26.91,2.76,0,,,,,,,,,,,
20140719:1410,43632,379.81,50.85,26.51,2.48,0,,,,,,,,,,,
20140719:1510,68901,592.79,42.86,25.62,2.62,0,,,,,,,,,,,
20140719:1610,51472.5,447.76,33.89,25.01,2,0,,,,,,,,,,,
20140719:1710,5593.5,62.58,24.59,24.77,2.55,0,,,,,,,,,,,
20140719:1810,1411.5,23.58,15.37,24.49,2.83,0,,,,,,,,,,,
20140719:1910,1665,26.13,6.61,23.58,2.07,0,,,,,,,,,,,
20140719:2010,0,0,0,22.4,1.86,0,,,,,,,,,,,
20140719:2110,0,0,0,21.38,2,0,,,,,,,,,,,
20140719:2210,0,0,0,20.58,1.66,0,,,,,,,,,,,
20140719:2310,0,0,0,19.47,1.24,0,,,,,,,,,,,
20140720:0010,0,0,0,18.43,1.17,0,,,,,,,,,,,
20140720:0110,0,0,0,17.96,0.69,0,,,,,,,,,,,
20140720:0210,0,0,0,17.73,0.83,0,,,,,,,,,,,
20140720:0310,0,0,0,17.38,1.38,0,,,,,,,,,,,
20140720:0410,0,0,0,16.96,0.97,0,,,,,,,,,,,
20140720:0510,3349.5,41.3,7.99,17.08,0.34,0,,,,,,,,,,,
20140720:0610,11806.5,128,16.87,17.84,0.76,0,,,,,,,,,,,
20140720:0710,32128.5,283.35,26.12,18.87,2.14,0,,,,,,,,,,,
20140720:0810,19383,173.53,35.41,19.81,2.14,0,,,,,,,,,,,
20140720:0910,24744,217.33,44.25,20.96,2.41,0,,,,,,,,,,,
20140720:1010,45013.5,383.36,51.95,21.84,2.28,0,,,,,,,,,,,
20140720:1110,45142.5,387.31,57.39,22.96,2.07,0,,,,,,,,,,,
20140720:1210,88392,765.48,59.16,23.64,2.41,0,,,,,,,,,,,
20140720:1310,47974.5,412.14,56.65,24.53,2.83,0,,,,,,,,,,,
20140720:1410,18871.5,173.24,50.7,25.1,2.69,0,,,,,,,,,,,
20140720:1510,7708.5,80.72,42.73,24.7,2.83,0,,,,,,,,,,,
20140720:1610,5464.5,60.77,33.77,22.08,2.83,0,,,,,,,,,,,
20140720:1710,7501.5,78,24.46,21.52,2,0,,,,,,,,,,,
20140720:1810,9679.5,99.56,15.24,21.36,1.59,0,,,,,,,,,,,
20140720:1910,2554.5,34.56,6.47,21.11,1.24,0,,,,,,,,,,,
20140720:2010,0,0,0,20.1,2.41,0,,,,,,,,,,,
20140720:2110,0,0,0,19.18,2.48,0,,,,,,,,,,,
20140720:2210,0,0,0,18.59,2,0,,,,,,,,,,,
20140720:2310,0,0,0,18.03,2.07,0,,,,,,,,,,,
20140721:0010,0,0,0,17.62,2.28,0,,,,,,,,,,,
20140721:0110,0,0,0,17.4,2.55,0,,,,,,,,,,,
20140721:0210,0,0,0,17.64,2.83,0,,,,,,,,,,,
20140721:0310,0,0,0,17.66,2.83,0,,,,,,,,,,,
20140721:0410,0,0,0,17.48,2.76,0,,,,,,,,,,,
20140721:0510,685.5,15.17,7.83,17.37,2.62,0,,,,,,,,,,,
20140721:0610,11785.5,115.91,16.71,17.55,2.62,0,,,,,,,,,,,
20140721:0710,17803.5,159.8,25.97,17.82,2.97,0,,,,,,,,,,,
20140721:0810,40356,339.11,35.25,18.61,2.76,0,,,,,,,,,,,
20140721:0910,43774.5,367.43,44.09,19.39,2.76,0,,,,,,,,,,,
20140721:1010,47040,396.29,51.78,20.48,2.83,0,,,,,,,,,,,
20140721:1110,95251.5,812.34,57.2,20.9,2.83,0,,,,,,,,,,,
20140721:1210,63588,537.21,58.98,22.06,3.1,0,,,,,,,,,,,
20140721:1310,55821,474.24,56.47,22.92,2.9,0,,,,,,,,,,,
20140721:1410,77674.5,660.79,50.55,23.45,3.17,0,,,,,,,,,,,
20140721:1510,70891.5,600.82,42.59,23.77,3.38,0,,,,,,,,,,,
20140721:1610,29011.5,252.97,33.63,22.7,3.52,0,,,,,,,,,,,
20140721:1710,27262.5,255.45,24.33,22.87,3.45,0,,,,,,,,,,,
20140721:1810,9118.5,93.46,15.11,22.72,2.9,0,,,,,,,,,,,
20140721:1910,2361,32.87,6.33,22.45,1.79,0,,,,,,,,,,,
20140721:2010,0,0,0,21.42,1.59,0,,,,,,,,,,,
20140721:2110,0,0,0,20.17,1.72,0,,,,,,,,,,,
20140721:2210,0,0,0,18.93,1.72,0,,,,,,,,,,,
20140721:2310,0,0,0,18.13,1.66,0,,,,,,,,,,,
20140722:0010,0,0,0,17.23,1.72,0,,,,,,,,,,,
20140722:0110,0,0,0,16.5,1.79,0,,,,,,,,,,,
20140722:0210,0,0,0,15.83,1.86,0,,,,,,,,,,,
20140722:0310,0,0,0,15.29,1.93,0,,,,,,,,,,,
20140722:0410,0,0,0,14.71,2.07,0,,,,,,,,,,,
20140722:0510,2833.5,36.25,7.67,14.6,2.21,0,,,,,,,,,,,
20140722:0610,9850.5,96.41,16.56,15.71,2.48,0,,,,,,,,,,,
20140722:0710,21447,188.66,25.82,17.07,3.38,0,,,,,,,,,,,
20140722:0810,58326,483.07,35.1,18.44,3.59,0,,,,,,,,,,,
20140722:0910,86446.5,717.37,43.93,19.98,4.07,0,,,,,,,,,,,
20140722:1010,104562,883.61,51.6,21.54,4.21,0,,,,,,,,,,,
20140722:1110,110442,946.01,57.01,22.77,4.21,0,,,,,,,,,,,
20140722:1210,115273.5,996.62,58.78,23.47,4.07,0,,,,,,,,,,,
20140722:1310,75913.5,643.58,56.29,23.76,4,0,,,,,,,,,,,
20140722:1410,39594,339.27,50.38,23.59,3.93,0,,,,,,,,,,,
20140722:1510,68631,579.08,42.44,23.4,3.72,0,,,,,,,,,,,
20140722:1610,55215,470.56,33.49,23.05,3.79,0,,,,,,,,,,,
20140722:1710,27805.5,263.46,24.19,23.04,4,0,,,,,,,,,,,
20140722:1810,5662.5,76.46,14.97,22.46,3.86,0,,,,,,,,,,,
20140722:1910,2110.5,30.35,6.18,21.75,3.45,0,,,,,,,,,,,
20140722:2010,0,0,0,20.35,3.24,0,,,,,,,,,,,
20140722:2110,0,0,0,19.16,3.1,0,,,,,,,,,,,
20140722:2210,0,0,0,18.27,3.1,0,,,,,,,,,,,
20140722:2310,0,0,0,17.43,3.1,0,,,,,,,,,,,
20140723:0010,0,0,0,16.84,3.03,0,,,,,,,,,,,
20140723:0110,0,0,0,16.34,3.03,0,,,,,,,,,,,
20140723:0210,0,0,0,16.03,2.97,0,,,,,,,,,,,
20140723:0310,0,0,0,15.83,2.97,0,,,,,,,,,,,
20140723:0410,0,0,0,15.71,2.9,0,,,,,,,,,,,
20140723:0510,3378,41.3,7.51,15.89,2.9,0,,,,,,,,,,,
20140723:0610,11328,123.79,16.4,17.15,2.83,0,,,,,,,,,,,
20140723:0710,28524,249.31,25.67,18.4,3.93,0,,,,,,,,,,,
20140723:0810,35487,300.34,34.94,20.15,4.76,0,,,,,,,,,,,
20140723:0910,53046,441.61,43.76,21.18,5.03,0,,,,,,,,,,,
20140723:1010,81507,681.45,51.42,22.39,5.03,0,,,,,,,,,,,
20140723:1110,97411.5,824.51,56.82,23.58,5.24,0,,,,,,,,,,,
20140723:1210,60036,507.03,58.58,24.15,5.1,0,,,,,,,,,,,
20140723:1310,109924.5,940.71,56.1,24.67,5.24,0,,,,,,,,,,,
20140723:1410,101554.5,864.53,50.22,25.13,5.17,0,,,,,,,,,,,
20140723:1510,80562,680.5,42.29,25.26,5.1,0,,,,,,,,,,,
20140723:1610,57253.5,489.41,33.35,24.84,5.03,0,,,,,,,,,,,
20140723:1710,28053,270.07,24.05,24.13,4.76,0,,,,,,,,,,,
20140723:1810,5862,77.45,14.82,23.31,4,0,,,,,,,,,,,
20140723:1910,2275.5,32.03,6.03,22.45,3.66,0,,,,,,,,,,,
20140723:2010,0,0,0,20.97,3.66,0,,,,,,,,,,,
20140723:2110,0,0,0,19.88,3.79,0,,,,,,,,,,,
20140723:2210,0,0,0,19.06,3.72,0,,,,,,,,,,,
20140723:2310,0,0,0,18.41,3.59,0,,,,,,,,,,,
20140724:0010,0,0,0,17.87,3.31,0,,,,,,,,,,,
20140724:0110,0,0,0,17.37,3.1,0,,,,,,,,,,,
20140724:0210,0,0,0,16.89,3.03,0,,,,,,,,,,,
20140724:0310,0,0,0,16.45,2.97,0,,,,,,,,,,,
20140724:0410,0,0,0,16.07,2.97,0,,,,,,,,,,,
20140724:0510,3187.5,39.62,7.34,15.98,2.9,0,,,,,,,,,,,
20140724:0610,10768.5,121.79,16.24,17.04,2.76,0,,,,,,,,,,,
20140724:0710,35812.5,318.83,25.51,18.98,3.38,0,,,,,,,,,,,
20140724:0810,64351.5,538.24,34.78,20.75,3.72,0,,,,,,,,,,,
20140724:0910,89857.5,756.44,43.59,22.37,3.86,0,,,,,,,,,,,
20140724:1010,99429,848.9,51.24,23.75,4.07,0,,,,,,,,,,,
20140724:1110,103569,890,56.62,24.7,4.48,0,,,,,,,,,,,
20140724:1210,105357,907.8,58.38,25.2,4.69,0,,,,,,,,,,,
20140724:1310,109071,940.78,55.91,25.19,4.62,0,,,,,,,,,,,
20140724:1410,101631,870.68,50.04,25.46,4.62,0,,,,,,,,,,,
20140724:1510,81162,688.28,42.13,25.26,4.48,0,,,,,,,,,,,
20140724:1610,56580,484.96,33.2,24.9,4.48,0,,,,,,,,,,,
20140724:1710,27739.5,265.56,23.9,24.06,4.28,0,,,,,,,,,,,
20140724:1810,5757,76.44,14.67,22.96,3.79,0,,,,,,,,,,,
20140724:1910,2197.5,31.19,5.87,21.74,3.52,0,,,,,,,,,,,
20140724:2010,0,0,0,20.18,3.24,0,,,,,,,,,,,
20140724:2110,0,0,0,19,2.97,0,,,,,,,,,,,
20140724:2210,0,0,0,18.16,2.9,0,,,,,,,,,,,
20140724:2310,0,0,0,17.51,2.97,0,,,,,,,,,,,
20140725:0010,0,0,0,17.02,2.83,0,,,,,,,,,,,
20140725:0110,0,0,0,16.66,2.83,0,,,,,,,,,,,
20140725:0210,0,0,0,16.33,2.83,0,,,,,,,,,,,
20140725:0310,0,0,0,16.14,2.76,0,,,,,,,,,,,
20140725:0410,0,0,0,16.03,2.69,0,,,,,,,,,,,
20140725:0510,10.5,5.9,7.17,16.25,2.69,0,,,,,,,,,,,
20140725:0610,2998.5,38.09,16.07,17.17,2.62,0,,,,,,,,,,,
20140725:0710,35875.5,319.94,25.34,19.45,4.07,0,,,,,,,,,,,
20140725:0810,40270.5,340.47,34.61,21.02,4.07,0,,,,,,,,,,,
20140725:0910,83487,701.87,43.42,22.21,3.72,0,,,,,,,,,,,
20140725:1010,93876,799.56,51.05,23.18,3.72,0,,,,,,,,,,,
20140725:1110,97269,836.98,56.41,23.99,3.59,0,,,,,,,,,,,
20140725:1210,61963.5,528.31,58.17,24.43,3.45,0,,,,,,,,,,,
20140725:1310,32871,287.15,55.71,24.7,3.03,0,,,,,,,,,,,
20140725:1410,57853.5,495.07,49.86,24.71,2.83,0,,,,,,,,,,,
20140725:1510,35679,309.87,41.96,24.55,2.69,0,,,,,,,,,,,
20140725:1610,22888.5,203.25,33.04,22.13,2.97,0,,,,,,,,,,,
20140725:1710,24676.5,227.17,23.74,21.88,2,0,,,,,,,,,,,
20140725:1810,1087.5,19.95,14.51,22.17,1.93,0,,,,,,,,,,,
20140725:1910,0,4.21,5.7,21.19,2.41,0,,,,,,,,,,,
20140725:2010,0,0,0,20.25,2.07,0,,,,,,,,,,,
20140725:2110,0,0,0,19.4,2.14,0,,,,,,,,,,,
20140725:2210,0,0,0,18.72,2.14,0,,,,,,,,,,,
20140725:2310,0,0,0,18.06,2,0,,,,,,,,,,,
20140726:0010,0,0,0,18.14,1.86,0,,,,,,,,,,,
20140726:0110,0,0,0,18,2,0,,,,,,,,,,,
20140726:0210,0,0,0,17.43,2.34,0,,,,,,,,,,,
20140726:0310,0,0,0,16.85,2.48,0,,,,,,,,,,,
20140726:0410,0,0,0,16.28,2.55,0,,,,,,,,,,,
20140726:0510,2907,37.09,7,15.92,2.48,0,,,,,,,,,,,
20140726:0610,10941,119.94,15.91,16.64,2.69,0,,,,,,,,,,,
20140726:0710,31897.5,280.66,25.18,18.44,3.1,0,,,,,,,,,,,
20140726:0810,63897,535.83,34.45,20.2,2.9,0,,,,,,,,,,,
20140726:0910,89097,755.65,43.24,21.93,2.83,0,,,,,,,,,,,
20140726:1010,104277,904.77,50.86,23.61,2.83,0,,,,,,,,,,,
20140726:1110,105201,921.8,56.2,24.94,2.97,0,,,,,,,,,,,
20140726:1210,113119.5,1003.85,57.95,25.87,2.97,0,,,,,,,,,,,
20140726:1310,101346,893,55.5,25.94,2.69,0,,,,,,,,,,,
20140726:1410,87742.5,764.36,49.68,25.77,2.48,0,,,,,,,,,,,
20140726:1510,43317,375.45,41.79,25.64,2.28,0,,,,,,,,,,,
20140726:1610,49015.5,427.47,32.88,25.56,2,0,,,,,,,,,,,
20140726:1710,25266,238.86,23.58,25.39,1.79,0,,,,,,,,,,,
20140726:1810,7617,80.8,14.34,24.76,1.17,0,,,,,,,,,,,
20140726:1910,1900.5,28.66,5.53,24.91,0.48,0,,,,,,,,,,,
20140726:2010,0,0,0,23.8,0.48,0,,,,,,,,,,,
20140726:2110,0,0,0,22.18,0.97,0,,,,,,,,,,,
20140726:2210,0,0,0,21.17,0.97,0,,,,,,,,,,,
20140726:2310,0,0,0,20.49,0.97,0,,,,,,,,,,,
20140727:0010,0,0,0,18.86,1.38,0,,,,,,,,,,,
20140727:0110,0,0,0,18.89,1.93,0,,,,,,,,,,,
20140727:0210,0,0,0,18.53,2.34,0,,,,,,,,,,,
20140727:0310,0,0,0,18.33,2.62,0,,,,,,,,,,,
20140727:0410,0,0,0,17.9,2.83,0,,,,,,,,,,,
20140727:0510,2881.5,37.09,6.82,17.57,2.9,0,,,,,,,,,,,
20140727:0610,10032,117.43,15.74,18.06,3.38,0,,,,,,,,,,,
20140727:0710,24219,213.47,25.01,18.85,3.66,0,,,,,,,,,,,
20140727:0810,35566.5,301.38,34.28,19.7,3.52,0,,,,,,,,,,,
20140727:0910,25455,222.24,43.06,20.65,3.17,0,,,,,,,,,,,
20140727:1010,37489.5,320.12,50.66,21.21,2.69,0,,,,,,,,,,,
20140727:1110,44680.5,381.5,55.99,22.18,2.28,0,,,,,,,,,,,
20140727:1210,71700,614.17,57.73,22.88,2.14,0,,,,,,,,,,,
20140727:1310,84466.5,730.05,55.29,23.7,2.28,0,,,,,,,,,,,
20140727:1410,61894.5,529.31,49.48,24.13,2.48,0,,,,,,,,,,,
20140727:1510,20163,183.22,41.61,24.28,2.48,0,,,,,,,,,,,
20140727:1610,14079,133.33,32.71,23.98,2.55,0,,,,,,,,,,,
20140727:1710,14863.5,140.12,23.41,23.43,2.41,0,,,,,,,,,,,
20140727:1810,7789.5,81.68,14.17,22.96,2.07,0,,,,,,,,,,,
20140727:1910,457.5,12.64,5.35,22.22,0.41,0,,,,,,,,,,,
20140727:2010,0,0,0,20.91,0.48,0,,,,,,,,,,,
20140727:2110,0,0,0,20.24,0.62,0,,,,,,,,,,,
20140727:2210,0,0,0,19.17,0.83,0,,,,,,,,,,,
20140727:2310,0,0,0,18.57,1.1,0,,,,,,,,,,,
20140728:0010,0,0,0,18.14,1.52,0,,,,,,,,,,,
20140728:0110,0,0,0,17.64,1.86,0,,,,,,,,,,,
20140728:0210,0,0,0,16.77,1.86,0,,,,,,,,,,,
20140728:0310,0,0,0,15.88,2.34,0,,,,,,,,,,,
20140728:0410,0,0,0,15.27,1.93,0,,,,,,,,,,,
20140728:0510,2826,36.25,6.64,15.07,1.72,0,,,,,,,,,,,
20140728:0610,879,17.23,15.57,15.18,1.79,0,,,,,,,,,,,
20140728:0710,2139,29.93,24.84,15.65,3.03,0,,,,,,,,,,,
20140728:0810,12358.5,115.19,34.1,16.1,3.31,0,,,,,,,,,,,
20140728:0910,50919,418.63,42.88,16.21,2.83,0,,,,,,,,,,,
20140728:1010,11163,106.12,50.46,16.99,3.03,0,,,,,,,,,,,
20140728:1110,54367.5,451.52,55.77,18.22,2.97,0,,,,,,,,,,,
20140728:1210,118171.5,1016.94,57.5,20.05,3.17,0,,,,,,,,,,,
20140728:1310,18831,169.61,55.08,21.12,3.59,0,,,,,,,,,,,
20140728:1410,17340,157.82,49.28,21.48,4,0,,,,,,,,,,,
20140728:1510,33474,285.61,41.43,20.7,3.86,0,,,,,,,,,,,
20140728:1610,15486,142.4,32.53,20.69,4.34,0,,,,,,,,,,,
20140728:1710,12643.5,119.34,23.24,19.9,4.76,0,,,,,,,,,,,
20140728:1810,7333.5,76.25,14,19.19,4.83,0,,,,,,,,,,,
20140728:1910,54,6.74,5.17,18.78,3.79,0,,,,,,,,,,,
20140728:2010,0,0,0,18.11,3.59,0,,,,,,,,,,,
20140728:2110,0,0,0,17.49,3.59,0,,,,,,,,,,,
20140728:2210,0,0,0,17.03,3.79,0,,,,,,,,,,,
20140728:2310,0,0,0,16.83,3.93,0,,,,,,,,,,,
20140729:0010,0,0,0,16.76,3.93,0,,,,,,,,,,,
20140729:0110,0,0,0,16.66,3.79,0,,,,,,,,,,,
20140729:0210,0,0,0,16.37,3.66,0,,,,,,,,,,,
20140729:0310,0,0,0,16.11,3.52,0,,,,,,,,,,,
20140729:0410,0,0,0,15.8,3.38,0,,,,,,,,,,,
20140729:0510,1831.5,26.97,6.46,15.42,3.17,0,,,,,,,,,,,
20140729:0610,8131.5,81.98,15.39,15.71,3.24,0,,,,,,,,,,,
20140729:0710,35679,314.59,24.67,16.64,3.66,0,,,,,,,,,,,
20140729:0810,63967.5,528.29,33.93,17.98,3.59,0,,,,,,,,,,,
20140729:0910,62470.5,517.57,42.69,19.28,3.38,0,,,,,,,,,,,
20140729:1010,103363.5,876.81,50.26,20.58,3.31,0,,,,,,,,,,,
20140729:1110,115831.5,1002.38,55.54,21.83,3.24,0,,,,,,,,,,,
20140729:1210,117636,1029.74,57.27,22.89,3.03,0,,,,,,,,,,,
20140729:1310,111591,977.33,54.85,23.7,2.83,0,,,,,,,,,,,
20140729:1410,100638,874.97,49.08,24.54,2.76,0,,,,,,,,,,,
20140729:1510,79648.5,682.91,41.24,24.31,2.55,0,,,,,,,,,,,
20140729:1610,32407.5,283.07,32.35,23.92,2.55,0,,,,,,,,,,,
20140729:1710,18616.5,172.7,23.06,23.52,2.34,0,,,,,,,,,,,
20140729:1810,8239.5,89.03,13.82,22.96,1.86,0,,,,,,,,,,,
20140729:1910,1429.5,23.6,4.98,22.33,2,0,,,,,,,,,,,
20140729:2010,0,0,0,20.85,2.62,0,,,,,,,,,,,
20140729:2110,0,0,0,20.15,3.72,0,,,,,,,,,,,
20140729:2210,0,0,0,18.84,4.14,0,,,,,,,,,,,
20140729:2310,0,0,0,17.92,3.79,0,,,,,,,,,,,
20140730:0010,0,0,0,17.18,3.31,0,,,,,,,,,,,
20140730:0110,0,0,0,16.56,3.03,0,,,,,,,,,,,
20140730:0210,0,0,0,15.92,2.83,0,,,,,,,,,,,
20140730:0310,0,0,0,15.6,2.69,0,,,,,,,,,,,
20140730:0410,0,0,0,15.06,2.55,0,,,,,,,,,,,
20140730:0510,2376,32.03,6.27,14.5,2.41,0,,,,,,,,,,,
20140730:0610,9421.5,112.85,15.21,14.85,2.62,0,,,,,,,,,,,
20140730:0710,34530,302.92,24.5,15.96,3.03,0,,,,,,,,,,,
20140730:0810,19698,173.64,33.75,17.22,3.31,0,,,,,,,,,,,
20140730:0910,35785.5,301.17,42.5,18.43,3.52,0,,,,,,,,,,,
20140730:1010,83496,694.89,50.05,19.25,3.52,0,,,,,,,,,,,
